timestamp,name,X,Y,pitch,loaded,destination,Emergency,task-id,workstation,window_start,window_end,service_start,service_end,late,waiting_for_station
104,Bluestreak,12,3,0,true,200A,true,200A-3,200A,64,131,111,122,false,false
104,Bluestreak,15,5,90,false,,false,,,,,,,false,false
104,Bumblebee,13,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
104,Bumblebee,19,9,90,false,,false,,,,,,,false,false
104,Hound,1,4,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
104,Hound,6,12,0,false,,false,,,,,,,false,false
104,Ironhide,3,6,270,false,,false,,,,,,,false,false
104,Ironhide,4,4,0,false,,false,,,,,,,false,false
104,Jazz,7,3,90,true,140A,false,140A-2,140A,39,153,107,117,false,false
104,Jazz,7,5,90,false,,false,,,,,,,false,false
104,Megatron,13,5,90,false,,false,,,,,,,false,false
104,Optimus,4,2,180,false,,false,,,,,,,false,false
104,Optimus,13,13,90,false,,false,,,,,,,false,false
104,Ratchet,1,8,90,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
104,Ratchet,8,12,0,false,,false,,,,,,,false,false
104,RedAlert,1,6,270,false,,false,,,,,,,false,false
104,RedAlert,6,4,0,false,,false,,,,,,,false,false
104,Sideswipe,7,6,180,false,,false,,,,,,,false,false
104,Sideswipe,17,5,90,false,,false,,,,,,,false,false
104,Smokescreen,3,5,270,false,,false,,,,,,,false,false
104,Smokescreen,13,9,90,false,,false,,,,,,,false,false
104,Wheeljack,8,8,0,true,140A-2,true,140A-2-2,140A-2,47,133,105,119,false,true
104,Wheeljack,8,8,0,false,,false,,,,,,,false,false
105,Bluestreak,13,3,0,true,200A,true,200A-3,200A,64,131,111,122,false,false
105,Bluestreak,15,5,90,false,,false,,,,,,,false,false
105,Bumblebee,14,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
105,Bumblebee,19,9,90,false,,false,,,,,,,false,false
105,Hound,1,5,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
105,Hound,6,12,0,false,,false,,,,,,,false,false
105,Ironhide,3,6,180,false,,false,,,,,,,false,false
105,Ironhide,4,4,0,false,,false,,,,,,,false,false
105,Jazz,7,4,90,true,140A,false,140A-2,140A,39,153,107,117,false,false
105,Jazz,7,5,90,false,,false,,,,,,,false,false
105,Megatron,13,5,90,false,,false,,,,,,,false,false
105,Optimus,3,2,180,false,,false,,,,,,,false,false
105,Optimus,13,13,90,false,,false,,,,,,,false,false
105,Ratchet,1,9,90,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
105,Ratchet,8,12,0,false,,false,,,,,,,false,false
105,RedAlert,1,5,270,false,,false,,,,,,,false,false
105,RedAlert,6,4,0,false,,false,,,,,,,false,false
105,Sideswipe,6,6,180,false,,false,,,,,,,false,false
105,Sideswipe,17,5,90,false,,false,,,,,,,false,false
105,Smokescreen,3,4,270,false,,false,,,,,,,false,false
105,Smokescreen,13,9,90,false,,false,,,,,,,false,false
105,Wheeljack,8,8,0,false,,false,,,,,,,false,false
105,Wheeljack,8,8,0,false,,false,,,,,,,false,false
106,Bluestreak,14,3,0,true,200A,true,200A-3,200A,64,131,111,122,false,false
106,Bluestreak,15,5,90,false,,false,,,,,,,false,false
106,Bumblebee,15,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
106,Bumblebee,19,9,90,false,,false,,,,,,,false,false
106,Hound,1,6,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
106,Hound,6,12,0,false,,false,,,,,,,false,false
106,Ironhide,2,6,180,false,,false,,,,,,,false,false
106,Ironhide,4,4,0,false,,false,,,,,,,false,false
106,Jazz,7,5,90,true,140A,false,140A-2,140A,39,153,107,117,false,true
106,Jazz,7,5,90,false,,false,,,,,,,false,false
106,Megatron,13,5,90,false,,false,,,,,,,false,false
106,Optimus,2,2,180,false,,false,,,,,,,false,false
106,Optimus,13,13,90,false,,false,,,,,,,false,false
106,Ratchet,1,10,90,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
106,Ratchet,8,12,0,false,,false,,,,,,,false,false
106,RedAlert,1,4,270,false,,false,,,,,,,false,false
106,RedAlert,6,4,0,false,,false,,,,,,,false,false
106,Sideswipe,5,6,180,false,,false,,,,,,,false,false
106,Sideswipe,17,5,90,false,,false,,,,,,,false,false
106,Smokescreen,3,3,270,false,,false,,,,,,,false,false
106,Smokescreen,13,9,90,false,,false,,,,,,,false,false
106,Wheeljack,8,8,0,false,,false,,,,,,,false,false
107,Bluestreak,15,3,0,true,200A,true,200A-3,200A,64,131,111,122,false,false
107,Bluestreak,15,5,90,false,,false,,,,,,,false,false
107,Bumblebee,16,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
107,Bumblebee,19,9,90,false,,false,,,,,,,false,false
107,Hound,1,7,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
107,Hound,6,12,0,false,,false,,,,,,,false,false
107,Ironhide,1,6,180,false,,false,,,,,,,false,false
107,Ironhide,4,4,0,false,,false,,,,,,,false,false
107,Jazz,7,5,90,false,,false,,,,,,,false,false
107,Jazz,7,5,90,false,,false,,,,,,,false,false
107,Megatron,13,5,90,false,,false,,,,,,,false,false
107,Optimus,1,2,180,false,,false,,,,,,,false,false
107,Optimus,13,13,90,false,,false,,,,,,,false,false
107,Ratchet,1,11,90,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
107,Ratchet,8,12,0,false,,false,,,,,,,false,false
107,RedAlert,1,3,270,false,,false,,,,,,,false,false
107,RedAlert,6,4,0,false,,false,,,,,,,false,false
107,Sideswipe,4,6,180,false,,false,,,,,,,false,false
107,Sideswipe,17,5,90,false,,false,,,,,,,false,false
107,Smokescreen,3,2,270,false,,false,,,,,,,false,false
107,Smokescreen,13,9,90,false,,false,,,,,,,false,false
107,Wheeljack,8,8,0,false,,false,,,,,,,false,false
108,Bluestreak,15,3,90,true,200A,true,200A-3,200A,64,131,111,122,false,false
108,Bluestreak,15,5,90,false,,false,,,,,,,false,false
108,Bumblebee,17,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
108,Bumblebee,19,9,90,false,,false,,,,,,,false,false
108,Hound,1,8,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
108,Hound,6,12,0,false,,false,,,,,,,false,false
108,Ironhide,1,6,270,false,,false,,,,,,,false,false
108,Ironhide,4,4,0,false,,false,,,,,,,false,false
108,Jazz,7,5,90,false,,false,,,,,,,false,false
108,Megatron,13,5,90,false,,false,,,,,,,false,false
108,Optimus,1,2,180,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
108,Optimus,13,13,90,false,,false,,,,,,,false,false
108,Ratchet,1,12,90,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
108,Ratchet,8,12,0,false,,false,,,,,,,false,false
108,RedAlert,1,2,270,false,,false,,,,,,,false,false
108,RedAlert,6,4,0,false,,false,,,,,,,false,false
108,Sideswipe,3,6,180,false,,false,,,,,,,false,false
108,Sideswipe,17,5,90,false,,false,,,,,,,false,false
108,Smokescreen,3,2,180,false,,false,,,,,,,false,false
108,Smokescreen,13,9,90,false,,false,,,,,,,false,false
108,Wheeljack,8,8,0,false,,false,,,,,,,false,false
109,Bluestreak,15,4,90,true,200A,true,200A-3,200A,64,131,111,122,false,false
109,Bluestreak,15,5,90,false,,false,,,,,,,false,false
109,Bumblebee,18,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
109,Bumblebee,19,9,90,false,,false,,,,,,,false,false
109,Hound,1,9,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
109,Hound,6,12,0,false,,false,,,,,,,false,false
109,Ironhide,1,5,270,false,,false,,,,,,,false,false
109,Ironhide,4,4,0,false,,false,,,,,,,false,false
109,Jazz,7,5,90,false,,false,,,,,,,false,false
109,Megatron,13,5,90,false,,false,,,,,,,false,false
109,Optimus,1,2,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
109,Optimus,13,13,90,false,,false,,,,,,,false,false
109,Ratchet,1,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
109,Ratchet,8,12,0,false,,false,,,,,,,false,false
109,RedAlert,1,2,270,true,130B,false,130B-1,130B,13,113,119,128,true,false
109,RedAlert,6,4,0,false,,false,,,,,,,false,false
109,Sideswipe,2,6,180,false,,false,,,,,,,false,false
109,Sideswipe,17,5,90,false,,false,,,,,,,false,false
109,Smokescreen,2,2,180,false,,false,,,,,,,false,false
109,Smokescreen,13,9,90,false,,false,,,,,,,false,false
109,Wheeljack,8,8,0,false,,false,,,,,,,false,false
110,Bluestreak,15,5,90,true,200A,true,200A-3,200A,64,131,111,122,false,true
110,Bluestreak,15,5,90,false,,false,,,,,,,false,false
110,Bumblebee,19,7,0,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
110,Bumblebee,19,9,90,false,,false,,,,,,,false,false
110,Hound,1,10,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
110,Hound,6,12,0,false,,false,,,,,,,false,false
110,Ironhide,1,4,270,false,,false,,,,,,,false,false
110,Ironhide,4,4,0,false,,false,,,,,,,false,false
110,Jazz,7,5,90,false,,false,,,,,,,false,false
110,Megatron,13,5,90,false,,false,,,,,,,false,false
110,Optimus,1,3,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
110,Optimus,13,13,90,false,,false,,,,,,,false,false
110,Ratchet,2,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
110,Ratchet,8,12,0,false,,false,,,,,,,false,false
110,RedAlert,1,2,90,true,130B,false,130B-1,130B,13,113,119,128,true,false
110,RedAlert,6,4,0,false,,false,,,,,,,false,false
110,Sideswipe,1,6,180,false,,false,,,,,,,false,false
110,Sideswipe,17,5,90,false,,false,,,,,,,false,false
110,Smokescreen,1,2,180,false,,false,,,,,,,false,false
110,Smokescreen,13,9,90,false,,false,,,,,,,false,false
110,Wheeljack,8,8,0,false,,false,,,,,,,false,false
111,Bluestreak,15,5,90,false,,false,,,,,,,false,false
111,Bluestreak,15,5,90,false,,false,,,,,,,false,false
111,Bumblebee,19,7,90,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
111,Bumblebee,19,9,90,false,,false,,,,,,,false,false
111,Hound,1,11,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
111,Hound,6,12,0,false,,false,,,,,,,false,false
111,Ironhide,1,3,270,false,,false,,,,,,,false,false
111,Ironhide,4,4,0,false,,false,,,,,,,false,false
111,Jazz,7,5,90,false,,false,,,,,,,false,false
111,Megatron,13,5,90,false,,false,,,,,,,false,false
111,Optimus,1,4,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
111,Optimus,13,13,90,false,,false,,,,,,,false,false
111,Ratchet,3,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
111,Ratchet,8,12,0,false,,false,,,,,,,false,false
111,RedAlert,1,3,90,true,130B,false,130B-1,130B,13,113,119,128,true,false
111,RedAlert,6,4,0,false,,false,,,,,,,false,false
111,Sideswipe,1,6,270,false,,false,,,,,,,false,false
111,Sideswipe,17,5,90,false,,false,,,,,,,false,false
111,Smokescreen,1,2,180,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
111,Smokescreen,13,9,90,false,,false,,,,,,,false,false
111,Wheeljack,8,8,0,false,,false,,,,,,,false,false
112,Bluestreak,15,5,90,false,,false,,,,,,,false,false
112,Bumblebee,19,8,90,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,false
112,Bumblebee,19,9,90,false,,false,,,,,,,false,false
112,Hound,1,12,90,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
112,Hound,6,12,0,false,,false,,,,,,,false,false
112,Ironhide,1,2,270,false,,false,,,,,,,false,false
112,Ironhide,4,4,0,false,,false,,,,,,,false,false
112,Jazz,7,5,90,false,,false,,,,,,,false,false
112,Megatron,13,5,90,false,,false,,,,,,,false,false
112,Optimus,1,5,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
112,Optimus,13,13,90,false,,false,,,,,,,false,false
112,Ratchet,4,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
112,Ratchet,8,12,0,false,,false,,,,,,,false,false
112,RedAlert,1,4,90,true,130B,false,130B-1,130B,13,113,119,128,true,false
112,RedAlert,6,4,0,false,,false,,,,,,,false,false
112,Sideswipe,1,5,270,false,,false,,,,,,,false,false
112,Sideswipe,17,5,90,false,,false,,,,,,,false,false
112,Smokescreen,1,2,90,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
112,Smokescreen,13,9,90,false,,false,,,,,,,false,false
112,Wheeljack,8,8,0,false,,false,,,,,,,false,false
113,Bluestreak,15,5,90,false,,false,,,,,,,false,false
113,Bumblebee,19,9,90,true,200C-2,true,200C-2-2,200C-2,56,143,114,132,false,true
113,Bumblebee,19,9,90,false,,false,,,,,,,false,false
113,Hound,1,12,0,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
113,Hound,6,12,0,false,,false,,,,,,,false,false
113,Ironhide,1,2,270,true,130A,false,130A-2,130A,52,150,121,130,false,false
113,Ironhide,4,4,0,false,,false,,,,,,,false,false
113,Jazz,7,5,90,false,,false,,,,,,,false,false
113,Megatron,13,5,90,false,,false,,,,,,,false,false
113,Optimus,1,6,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
113,Optimus,13,13,90,false,,false,,,,,,,false,false
113,Ratchet,5,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
113,Ratchet,8,12,0,false,,false,,,,,,,false,false
113,RedAlert,1,4,0,true,130B,false,130B-1,130B,13,113,119,128,true,false
113,RedAlert,6,4,0,false,,false,,,,,,,false,false
113,Sideswipe,1,4,270,false,,false,,,,,,,false,false
113,Sideswipe,17,5,90,false,,false,,,,,,,false,false
113,Smokescreen,1,3,90,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
113,Smokescreen,13,9,90,false,,false,,,,,,,false,false
113,Wheeljack,8,8,0,false,,false,,,,,,,false,false
114,Bluestreak,15,5,90,false,,false,,,,,,,false,false
114,Bumblebee,19,9,90,false,,false,,,,,,,false,false
114,Bumblebee,19,9,90,false,,false,,,,,,,false,false
114,Hound,2,12,0,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
114,Hound,6,12,0,false,,false,,,,,,,false,false
114,Ironhide,1,2,90,true,130A,false,130A-2,130A,52,150,121,130,false,false
114,Ironhide,4,4,0,false,,false,,,,,,,false,false
114,Jazz,7,5,90,false,,false,,,,,,,false,false
114,Megatron,13,5,90,false,,false,,,,,,,false,false
114,Optimus,1,7,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
114,Optimus,13,13,90,false,,false,,,,,,,false,false
114,Ratchet,6,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
114,Ratchet,8,12,0,false,,false,,,,,,,false,false
114,RedAlert,2,4,0,true,130B,false,130B-1,130B,13,113,119,128,true,false
114,RedAlert,6,4,0,false,,false,,,,,,,false,false
114,Sideswipe,1,3,270,false,,false,,,,,,,false,false
114,Sideswipe,17,5,90,false,,false,,,,,,,false,false
114,Smokescreen,1,4,90,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
114,Smokescreen,13,9,90,false,,false,,,,,,,false,false
114,Wheeljack,8,8,0,false,,false,,,,,,,false,false
115,Bluestreak,15,5,90,false,,false,,,,,,,false,false
115,Bumblebee,19,9,90,false,,false,,,,,,,false,false
115,Hound,3,12,0,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
115,Hound,6,12,0,false,,false,,,,,,,false,false
115,Ironhide,1,3,90,true,130A,false,130A-2,130A,52,150,121,130,false,false
115,Ironhide,4,4,0,false,,false,,,,,,,false,false
115,Jazz,7,5,90,false,,false,,,,,,,false,false
115,Megatron,13,5,90,false,,false,,,,,,,false,false
115,Optimus,1,8,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
115,Optimus,13,13,90,false,,false,,,,,,,false,false
115,Ratchet,7,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,false
115,Ratchet,8,12,0,false,,false,,,,,,,false,false
115,RedAlert,3,4,0,true,130B,false,130B-1,130B,13,113,119,128,true,false
115,RedAlert,6,4,0,false,,false,,,,,,,false,false
115,Sideswipe,1,2,270,false,,false,,,,,,,false,false
115,Sideswipe,17,5,90,false,,false,,,,,,,false,false
115,Smokescreen,1,5,90,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
115,Smokescreen,13,9,90,false,,false,,,,,,,false,false
115,Wheeljack,8,8,0,false,,false,,,,,,,false,false
116,Bluestreak,15,5,90,false,,false,,,,,,,false,false
116,Bumblebee,19,9,90,false,,false,,,,,,,false,false
116,Hound,4,12,0,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
116,Hound,6,12,0,false,,false,,,,,,,false,false
116,Ironhide,1,4,90,true,130A,false,130A-2,130A,52,150,121,130,false,false
116,Ironhide,4,4,0,false,,false,,,,,,,false,false
116,Jazz,7,5,90,false,,false,,,,,,,false,false
116,Megatron,13,5,90,false,,false,,,,,,,false,false
116,Optimus,1,9,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
116,Optimus,13,13,90,false,,false,,,,,,,false,false
116,Ratchet,8,12,0,true,140A-3,true,140A-3-2,140A-3,48,132,117,126,false,true
116,Ratchet,8,12,0,false,,false,,,,,,,false,false
116,RedAlert,4,4,0,true,130B,false,130B-1,130B,13,113,119,128,true,false
116,RedAlert,6,4,0,false,,false,,,,,,,false,false
116,Sideswipe,1,2,270,true,200B,true,200B-3,200B,84,150,139,150,false,false
116,Sideswipe,17,5,90,false,,false,,,,,,,false,false
116,Smokescreen,1,6,90,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
116,Smokescreen,13,9,90,false,,false,,,,,,,false,false
116,Wheeljack,8,8,0,false,,false,,,,,,,false,false
117,Bluestreak,15,5,90,false,,false,,,,,,,false,false
117,Bumblebee,19,9,90,false,,false,,,,,,,false,false
117,Hound,5,12,0,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,false
117,Hound,6,12,0,false,,false,,,,,,,false,false
117,Ironhide,1,4,0,true,130A,false,130A-2,130A,52,150,121,130,false,false
117,Ironhide,4,4,0,false,,false,,,,,,,false,false
117,Jazz,7,5,90,false,,false,,,,,,,false,false
117,Megatron,13,5,90,false,,false,,,,,,,false,false
117,Optimus,1,10,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
117,Optimus,13,13,90,false,,false,,,,,,,false,false
117,Ratchet,8,12,0,false,,false,,,,,,,false,false
117,Ratchet,8,12,0,false,,false,,,,,,,false,false
117,RedAlert,5,4,0,true,130B,false,130B-1,130B,13,113,119,128,true,false
117,RedAlert,6,4,0,false,,false,,,,,,,false,false
117,Sideswipe,1,2,90,true,200B,true,200B-3,200B,84,150,139,150,false,false
117,Sideswipe,17,5,90,false,,false,,,,,,,false,false
117,Smokescreen,1,7,90,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
117,Smokescreen,13,9,90,false,,false,,,,,,,false,false
117,Wheeljack,8,8,0,false,,false,,,,,,,false,false
118,Bluestreak,15,5,90,false,,false,,,,,,,false,false
118,Bumblebee,19,9,90,false,,false,,,,,,,false,false
118,Hound,6,12,0,true,130B-3,true,130B-3-3,130B-3,65,129,119,136,false,true
118,Hound,6,12,0,false,,false,,,,,,,false,false
118,Ironhide,2,4,0,true,130A,false,130A-2,130A,52,150,121,130,false,false
118,Ironhide,4,4,0,false,,false,,,,,,,false,false
118,Jazz,7,5,270,false,,false,,,,,,,false,false
118,Jazz,9,5,90,false,,false,,,,,,,false,false
118,Megatron,13,5,90,false,,false,,,,,,,false,false
118,Optimus,1,11,90,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
118,Optimus,13,13,90,false,,false,,,,,,,false,false
118,Ratchet,8,12,0,false,,false,,,,,,,false,false
118,RedAlert,6,4,0,true,130B,false,130B-1,130B,13,113,119,128,true,true
118,RedAlert,6,4,0,false,,false,,,,,,,false,false
118,Sideswipe,1,3,90,true,200B,true,200B-3,200B,84,150,139,150,false,false
118,Sideswipe,17,5,90,false,,false,,,,,,,false,false
118,Smokescreen,1,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
118,Smokescreen,13,9,90,false,,false,,,,,,,false,false
118,Wheeljack,8,8,0,false,,false,,,,,,,false,false
119,Bluestreak,15,5,90,false,,false,,,,,,,false,false
119,Bumblebee,19,9,90,false,,false,,,,,,,false,false
119,Hound,6,12,0,false,,false,,,,,,,false,false
119,Hound,6,12,0,false,,false,,,,,,,false,false
119,Ironhide,3,4,0,true,130A,false,130A-2,130A,52,150,121,130,false,false
119,Ironhide,4,4,0,false,,false,,,,,,,false,false
119,Jazz,7,4,270,false,,false,,,,,,,false,false
119,Jazz,9,5,90,false,,false,,,,,,,false,false
119,Megatron,13,5,270,false,,false,,,,,,,false,false
119,Megatron,7,9,90,false,,false,,,,,,,false,false
119,Optimus,1,11,0,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
119,Optimus,13,13,90,false,,false,,,,,,,false,false
119,Ratchet,8,12,0,false,,false,,,,,,,false,false
119,RedAlert,6,4,0,false,,false,,,,,,,false,false
119,RedAlert,6,4,0,false,,false,,,,,,,false,false
119,Sideswipe,1,3,0,true,200B,true,200B-3,200B,84,150,139,150,false,false
119,Sideswipe,17,5,90,false,,false,,,,,,,false,false
119,Smokescreen,2,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
119,Smokescreen,13,9,90,false,,false,,,,,,,false,false
119,Wheeljack,8,8,0,false,,false,,,,,,,false,false
120,Bluestreak,15,5,90,false,,false,,,,,,,false,false
120,Bumblebee,19,9,90,false,,false,,,,,,,false,false
120,Hound,6,12,0,false,,false,,,,,,,false,false
120,Ironhide,4,4,0,true,130A,false,130A-2,130A,52,150,121,130,false,true
120,Ironhide,4,4,0,false,,false,,,,,,,false,false
120,Jazz,7,3,270,false,,false,,,,,,,false,false
120,Jazz,9,5,90,false,,false,,,,,,,false,false
120,Megatron,13,4,270,false,,false,,,,,,,false,false
120,Megatron,7,9,90,false,,false,,,,,,,false,false
120,Optimus,2,11,0,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
120,Optimus,13,13,90,false,,false,,,,,,,false,false
120,Ratchet,8,12,0,false,,false,,,,,,,false,false
120,RedAlert,6,4,0,false,,false,,,,,,,false,false
120,Sideswipe,2,3,0,true,200B,true,200B-3,200B,84,150,139,150,false,false
120,Sideswipe,17,5,90,false,,false,,,,,,,false,false
120,Smokescreen,3,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
120,Smokescreen,13,9,90,false,,false,,,,,,,false,false
120,Wheeljack,8,8,270,false,,false,,,,,,,false,false
120,Wheeljack,13,5,90,false,,false,,,,,,,false,false
121,Bluestreak,15,5,90,false,,false,,,,,,,false,false
121,Bumblebee,19,9,90,false,,false,,,,,,,false,false
121,Hound,6,12,0,false,,false,,,,,,,false,false
121,Ironhide,4,4,0,false,,false,,,,,,,false,false
121,Ironhide,4,4,0,false,,false,,,,,,,false,false
121,Jazz,7,2,270,false,,false,,,,,,,false,false
121,Jazz,9,5,90,false,,false,,,,,,,false,false
121,Megatron,13,3,270,false,,false,,,,,,,false,false
121,Megatron,7,9,90,false,,false,,,,,,,false,false
121,Optimus,3,11,0,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
121,Optimus,13,13,90,false,,false,,,,,,,false,false
121,Ratchet,8,12,0,false,,false,,,,,,,false,false
121,RedAlert,6,4,0,false,,false,,,,,,,false,false
121,Sideswipe,3,3,0,true,200B,true,200B-3,200B,84,150,139,150,false,false
121,Sideswipe,17,5,90,false,,false,,,,,,,false,false
121,Smokescreen,4,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
121,Smokescreen,13,9,90,false,,false,,,,,,,false,false
121,Wheeljack,8,7,270,false,,false,,,,,,,false,false
121,Wheeljack,13,5,90,false,,false,,,,,,,false,false
122,Bluestreak,15,5,90,false,,false,,,,,,,false,false
122,Bumblebee,19,9,90,false,,false,,,,,,,false,false
122,Hound,6,12,0,false,,false,,,,,,,false,false
122,Ironhide,4,4,0,false,,false,,,,,,,false,false
122,Jazz,7,2,180,false,,false,,,,,,,false,false
122,Jazz,9,5,90,false,,false,,,,,,,false,false
122,Megatron,13,2,270,false,,false,,,,,,,false,false
122,Megatron,7,9,90,false,,false,,,,,,,false,false
122,Optimus,4,11,0,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
122,Optimus,13,13,90,false,,false,,,,,,,false,false
122,Ratchet,8,12,0,false,,false,,,,,,,false,false
122,RedAlert,6,4,0,false,,false,,,,,,,false,false
122,Sideswipe,4,3,0,true,200B,true,200B-3,200B,84,150,139,150,false,false
122,Sideswipe,17,5,90,false,,false,,,,,,,false,false
122,Smokescreen,5,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
122,Smokescreen,13,9,90,false,,false,,,,,,,false,false
122,Wheeljack,8,6,270,false,,false,,,,,,,false,false
122,Wheeljack,13,5,90,false,,false,,,,,,,false,false
123,Bluestreak,15,5,270,false,,false,,,,,,,false,false
123,Bluestreak,19,13,90,false,,false,,,,,,,false,false
123,Bumblebee,19,9,90,false,,false,,,,,,,false,false
123,Hound,6,12,0,false,,false,,,,,,,false,false
123,Ironhide,4,4,0,false,,false,,,,,,,false,false
123,Jazz,6,2,180,false,,false,,,,,,,false,false
123,Jazz,9,5,90,false,,false,,,,,,,false,false
123,Megatron,13,2,180,false,,false,,,,,,,false,false
123,Megatron,7,9,90,false,,false,,,,,,,false,false
123,Optimus,5,11,0,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
123,Optimus,13,13,90,false,,false,,,,,,,false,false
123,Ratchet,8,12,0,false,,false,,,,,,,false,false
123,RedAlert,6,4,0,false,,false,,,,,,,false,false
123,Sideswipe,5,3,0,true,200B,true,200B-3,200B,84,150,139,150,false,false
123,Sideswipe,17,5,90,false,,false,,,,,,,false,false
123,Smokescreen,6,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
123,Smokescreen,13,9,90,false,,false,,,,,,,false,false
123,Wheeljack,8,6,180,false,,false,,,,,,,false,false
123,Wheeljack,13,5,90,false,,false,,,,,,,false,false
124,Bluestreak,15,4,270,false,,false,,,,,,,false,false
124,Bluestreak,19,13,90,false,,false,,,,,,,false,false
124,Bumblebee,19,9,90,false,,false,,,,,,,false,false
124,Hound,6,12,0,false,,false,,,,,,,false,false
124,Ironhide,4,4,0,false,,false,,,,,,,false,false
124,Jazz,5,2,180,false,,false,,,,,,,false,false
124,Jazz,9,5,90,false,,false,,,,,,,false,false
124,Megatron,12,2,180,false,,false,,,,,,,false,false
124,Megatron,7,9,90,false,,false,,,,,,,false,false
124,Optimus,6,11,0,true,150-3,true,150-3-2,150-3,50,127,135,151,true,false
124,Optimus,13,13,90,false,,false,,,,,,,false,false
124,Ratchet,8,12,0,false,,false,,,,,,,false,false
124,RedAlert,6,4,0,false,,false,,,,,,,false,false
124,Sideswipe,6,3,0,true,200B,true,200B-3,200B,84,150,139,150,false,false
124,Sideswipe,17,5,90,false,,false,,,,,,,false,false
124,Smokescreen,7,7,0,true,150-2,true,150-2-3,150-2,101,181,134,148,false,false
124,Smokescreen,13,9,90,false,,false,,,,,,,false,false
124,Wheeljack,7,6,180,false,,false,,,,,,,false,false
124,Wheeljack,13,5,90,false,,false,,,,,,,false,false
125,Bluestreak,15,3,270,false,,false,,,,,,,false,false
