timestamp,name,X,Y,pitch,loaded,destination,Emergency,task-id
44,RedAlert,2,10,90,true,Kunming,false,Tiger-4
45,Optimus,12,3,0,false,,false,
45,Bumblebee,2,16,90,true,Hangzhou,false,Dragon-1
45,Jazz,2,14,180,false,,false,
45,Sideswipe,2,7,0,true,Wuhan,false,Tiger-5
45,Wheeljack,5,14,180,false,,false,
45,Ratchet,9,10,180,true,Suzhou,false,Ox-1
45,Ironhide,18,8,180,true,Dalian,false,Rabbit-5
45,Hound,15,6,0,false,,false,
45,Smokescreen,19,9,270,true,Nanjing,false,Monkey-4
45,Megatron,3,5,180,false,,false,
45,Bluestreak,19,5,270,true,Chengdu,false,Rabbit-6
45,RedAlert,2,11,90,true,Kunming,false,Tiger-4
46,Optimus,13,3,0,false,,false,
46,Bumblebee,2,16,0,true,Hangzhou,false,Dragon-1
46,Jazz,2,14,180,true,Changsha,false,Horse-4
46,Sideswipe,3,7,0,true,Wuhan,false,Tiger-5
46,Wheeljack,4,14,180,false,,false,
46,Ratchet,8,10,180,true,Suzhou,false,Ox-1
46,Ironhide,17,8,180,true,Dalian,false,Rabbit-5
46,Hound,16,6,0,false,,false,
46,Smokescreen,19,8,270,true,Nanjing,false,Monkey-4
46,Megatron,2,5,180,false,,false,
46,Bluestreak,19,5,180,true,Chengdu,false,Rabbit-6
46,RedAlert,2,11,0,true,Kunming,false,Tiger-4
47,Optimus,14,3,0,false,,false,
47,Bumblebee,3,16,0,true,Hangzhou,false,Dragon-1
47,Jazz,2,14,270,true,Changsha,false,Horse-4
47,Sideswipe,4,7,0,true,Wuhan,false,Tiger-5
47,Wheeljack,3,14,180,false,,false,
47,Ratchet,7,10,180,true,Suzhou,false,Ox-1
47,Ironhide,16,8,180,true,Dalian,false,Rabbit-5
47,Hound,17,6,0,false,,false,
47,Smokescreen,19,7,270,true,Nanjing,false,Monkey-4
47,Megatron,2,5,90,false,,false,
47,Bluestreak,18,5,180,true,Chengdu,false,Rabbit-6
47,RedAlert,3,11,0,true,Kunming,false,Tiger-4
48,Optimus,15,3,0,false,,false,
48,Bumblebee,4,16,0,true,Hangzhou,false,Dragon-1
48,Jazz,2,13,270,true,Changsha,false,Horse-4
48,Sideswipe,5,7,0,true,Wuhan,false,Tiger-5
48,Wheeljack,2,14,180,false,,false,
48,Ratchet,7,10,90,true,Suzhou,false,Ox-1
48,Ironhide,16,8,180,false,,false,
48,Hound,18,6,0,false,,false,
48,Smokescreen,19,6,270,true,Nanjing,false,Monkey-4
48,Megatron,2,6,90,false,,false,
48,Bluestreak,17,5,180,true,Chengdu,false,Rabbit-6
48,RedAlert,4,11,0,true,Kunming,false,Tiger-4
49,Optimus,16,3,0,false,,false,
49,Bumblebee,5,16,0,true,Hangzhou,false,Dragon-1
49,Jazz,2,13,0,true,Changsha,false,Horse-4
49,Sideswipe,6,7,0,true,Wuhan,false,Tiger-5
49,Wheeljack,2,14,180,true,Hangzhou,false,Horse-5
49,Ratchet,7,11,90,true,Suzhou,false,Ox-1
49,Ironhide,16,8,180,false,,false,
49,Hound,19,6,0,false,,false,
49,Smokescreen,19,5,270,true,Nanjing,false,Monkey-4
49,Megatron,2,6,90,true,Tianjin,false,Tiger-6
49,Bluestreak,16,5,180,true,Chengdu,false,Rabbit-6
49,RedAlert,5,11,0,true,Kunming,false,Tiger-4
50,Optimus,17,3,0,false,,false,
50,Bumblebee,5,16,0,false,,false,
50,Jazz,3,13,0,true,Changsha,false,Horse-4
50,Sideswipe,7,7,0,true,Wuhan,false,Tiger-5
50,Wheeljack,2,14,90,true,Hangzhou,false,Horse-5
50,Ratchet,7,12,90,true,Suzhou,false,Ox-1
50,Ironhide,16,8,270,false,,false,
50,Hound,19,6,0,true,Beijing,false,Rabbit-7
50,Smokescreen,19,5,180,true,Nanjing,false,Monkey-4
50,Megatron,2,7,90,true,Tianjin,false,Tiger-6
50,Bluestreak,15,5,180,true,Chengdu,false,Rabbit-6
50,RedAlert,6,11,0,true,Kunming,false,Tiger-4
51,Optimus,18,3,0,false,,false,
51,Bumblebee,5,16,270,false,,false,
51,Jazz,4,13,0,true,Changsha,false,Horse-4
51,Sideswipe,8,7,0,true,Wuhan,false,Tiger-5
51,Wheeljack,2,15,90,true,Hangzhou,false,Horse-5
51,Ratchet,7,12,90,false,,false,
51,Ironhide,16,7,270,false,,false,
51,Hound,19,6,180,true,Beijing,false,Rabbit-7
51,Smokescreen,18,5,180,true,Nanjing,false,Monkey-4
51,Megatron,2,8,90,true,Tianjin,false,Tiger-6
51,Bluestreak,14,5,180,true,Chengdu,false,Rabbit-6
51,RedAlert,7,11,0,true,Kunming,false,Tiger-4
52,Optimus,19,3,0,false,,false,
52,Bumblebee,5,15,270,false,,false,
52,Jazz,5,13,0,true,Changsha,false,Horse-4
52,Sideswipe,9,7,0,true,Wuhan,false,Tiger-5
52,Wheeljack,2,15,0,true,Hangzhou,false,Horse-5
52,Ratchet,7,12,270,false,,false,
52,Ironhide,16,7,0,false,,false,
52,Hound,18,6,180,true,Beijing,false,Rabbit-7
52,Smokescreen,17,5,180,true,Nanjing,false,Monkey-4
52,Megatron,2,9,90,true,Tianjin,false,Tiger-6
52,Bluestreak,13,5,180,true,Chengdu,false,Rabbit-6
52,RedAlert,8,11,0,true,Kunming,false,Tiger-4
53,Optimus,19,3,90,false,,false,
53,Bumblebee,5,14,270,false,,false,
53,Jazz,6,13,0,true,Changsha,false,Horse-4
53,Sideswipe,9,7,0,false,,false,
53,Wheeljack,3,15,0,true,Hangzhou,false,Horse-5
53,Ratchet,7,11,270,false,,false,
53,Ironhide,17,7,0,false,,false,
53,Hound,17,6,180,true,Beijing,false,Rabbit-7
53,Smokescreen,16,5,180,true,Nanjing,false,Monkey-4
53,Megatron,2,10,90,true,Tianjin,false,Tiger-6
53,Bluestreak,12,5,180,true,Chengdu,false,Rabbit-6
53,RedAlert,9,11,0,true,Kunming,false,Tiger-4
54,Optimus,19,4,90,false,,false,
54,Bumblebee,5,14,180,false,,false,
54,Jazz,7,13,0,true,Changsha,false,Horse-4
54,Sideswipe,10,7,0,false,,false,
54,Wheeljack,4,15,0,true,Hangzhou,false,Horse-5
54,Ratchet,7,11,180,false,,false,
54,Ironhide,17,7,270,false,,false,
54,Hound,16,6,180,true,Beijing,false,Rabbit-7
54,Smokescreen,15,5,180,true,Nanjing,false,Monkey-4
54,Megatron,2,10,0,true,Tianjin,false,Tiger-6
54,Bluestreak,12,5,180,false,,false,
54,RedAlert,10,11,0,true,Kunming,false,Tiger-4
55,Optimus,19,5,90,false,,false,
55,Bumblebee,4,14,180,false,,false,
55,Jazz,8,13,0,true,Changsha,false,Horse-4
55,Sideswipe,11,7,0,false,,false,
55,Wheeljack,5,15,0,true,Hangzhou,false,Horse-5
55,Ratchet,6,11,180,false,,false,
55,Ironhide,17,6,270,false,,false,
55,Hound,15,6,180,true,Beijing,false,Rabbit-7
55,Smokescreen,14,5,180,true,Nanjing,false,Monkey-4
55,Megatron,3,10,0,true,Tianjin,false,Tiger-6
55,Bluestreak,11,5,180,false,,false,
55,RedAlert,11,11,0,true,Kunming,false,Tiger-4
56,Optimus,19,6,90,false,,false,
56,Bumblebee,3,14,180,false,,false,
56,Jazz,9,13,0,true,Changsha,false,Horse-4
56,Sideswipe,12,7,0,false,,false,
56,Wheeljack,6,15,0,true,Hangzhou,false,Horse-5
56,Ratchet,5,11,180,false,,false,
56,Ironhide,17,6,0,false,,false,
56,Hound,14,6,180,true,Beijing,false,Rabbit-7
56,Smokescreen,13,5,180,true,Nanjing,false,Monkey-4
56,Megatron,4,10,0,true,Tianjin,false,Tiger-6
56,Bluestreak,10,5,180,false,,false,
56,RedAlert,12,11,0,true,Kunming,false,Tiger-4
57,Optimus,19,6,90,true,Xiamen,false,Rabbit-8
57,Bumblebee,2,14,180,false,,false,
57,Jazz,9,13,0,false,,false,
57,Sideswipe,13,7,0,false,,false,
57,Wheeljack,6,15,0,false,,false,
57,Ratchet,4,11,180,false,,false,
57,Ironhide,18,6,0,false,,false,
57,Hound,13,6,180,true,Beijing,false,Rabbit-7
57,Smokescreen,12,5,180,true,Nanjing,false,Monkey-4
57,Megatron,5,10,0,true,Tianjin,false,Tiger-6
57,Bluestreak,10,5,270,false,,false,
57,RedAlert,12,11,0,false,,false,
58,Optimus,19,7,90,true,Xiamen,false,Rabbit-8
58,Bumblebee,2,14,180,true,Urumqi,false,Horse-6
58,Jazz,9,13,180,false,,false,
58,Sideswipe,14,7,0,false,,false,
58,Wheeljack,6,15,180,false,,false,
58,Ratchet,3,11,180,false,,false,
58,Ironhide,19,6,0,false,,false,
58,Hound,12,6,180,true,Beijing,false,Rabbit-7
58,Smokescreen,11,5,180,true,Nanjing,false,Monkey-4
58,Megatron,6,10,0,true,Tianjin,false,Tiger-6
58,Bluestreak,10,4,270,false,,false,
58,RedAlert,13,11,0,false,,false,
59,Optimus,19,7,180,true,Xiamen,false,Rabbit-8
59,Bumblebee,2,14,0,true,Urumqi,false,Horse-6
59,Jazz,8,13,180,false,,false,
59,Sideswipe,15,7,0,false,,false,
59,Wheeljack,5,15,180,false,,false,
59,Ratchet,2,11,180,false,,false,
59,Ironhide,19,6,0,true,Guangzhou,false,Rabbit-9
59,Hound,11,6,180,true,Beijing,false,Rabbit-7
59,Smokescreen,10,5,180,true,Nanjing,false,Monkey-4
59,Megatron,7,10,0,true,Tianjin,false,Tiger-6
59,Bluestreak,10,4,90,false,,false,
59,RedAlert,14,11,0,false,,false,
60,Optimus,18,7,180,true,Xiamen,false,Rabbit-8
60,Bumblebee,3,14,0,true,Urumqi,false,Horse-6
60,Jazz,7,13,180,false,,false,
60,Sideswipe,16,7,0,false,,false,
60,Wheeljack,4,15,180,false,,false,
60,Ratchet,2,11,270,false,,false,
60,Ironhide,19,6,180,true,Guangzhou,false,Rabbit-9
60,Hound,10,6,180,true,Beijing,false,Rabbit-7
60,Smokescreen,9,5,180,true,Nanjing,false,Monkey-4
60,Megatron,8,10,0,true,Tianjin,false,Tiger-6
60,Bluestreak,10,5,90,false,,false,
60,RedAlert,15,11,0,false,,false,
61,Optimus,17,7,180,true,Xiamen,false,Rabbit-8
61,Bumblebee,4,14,0,true,Urumqi,false,Horse-6
61,Jazz,6,13,180,false,,false,
61,Sideswipe,16,7,270,false,,false,
61,Wheeljack,3,15,180,false,,false,
61,Ratchet,2,10,270,false,,false,
61,Ironhide,18,6,180,true,Guangzhou,false,Rabbit-9
61,Hound,9,6,180,true,Beijing,false,Rabbit-7
61,Smokescreen,9,5,180,false,,false,
61,Megatron,9,10,0,true,Tianjin,false,Tiger-6
61,Bluestreak,10,5,0,false,,false,
61,RedAlert,16,11,0,false,,false,
62,Optimus,16,7,180,true,Xiamen,false,Rabbit-8
62,Bumblebee,5,14,0,true,Urumqi,false,Horse-6
62,Jazz,5,13,180,false,,false,
62,Sideswipe,16,6,270,false,,false,
62,Wheeljack,2,15,180,false,,false,
62,Ratchet,2,10,270,true,Beijing,false,Dragon-2
62,Ironhide,17,6,180,true,Guangzhou,false,Rabbit-9
62,Hound,8,6,180,true,Beijing,false,Rabbit-7
62,Smokescreen,8,5,180,false,,false,
62,Megatron,10,10,0,true,Tianjin,false,Tiger-6
62,Bluestreak,11,5,0,false,,false,
62,RedAlert,17,11,0,false,,false,
63,Optimus,15,7,180,true,Xiamen,false,Rabbit-8
63,Bumblebee,6,14,0,true,Urumqi,false,Horse-6
63,Jazz,4,13,180,false,,false,
63,Sideswipe,16,5,270,false,,false,
63,Wheeljack,2,15,270,false,,false,
63,Ratchet,2,9,270,true,Beijing,false,Dragon-2
63,Ironhide,16,6,180,true,Guangzhou,false,Rabbit-9
63,Hound,7,6,180,true,Beijing,false,Rabbit-7
63,Smokescreen,7,5,180,false,,false,
63,Megatron,11,10,0,true,Tianjin,false,Tiger-6
63,Bluestreak,12,5,0,false,,false,
63,RedAlert,18,11,0,false,,false,
64,Optimus,14,7,180,true,Xiamen,false,Rabbit-8
64,Bumblebee,7,14,0,true,Urumqi,false,Horse-6
64,Jazz,3,13,180,false,,false,
64,Sideswipe,16,5,90,false,,false,
64,Wheeljack,2,14,270,false,,false,
64,Ratchet,2,8,270,true,Beijing,false,Dragon-2
64,Ironhide,15,6,180,true,Guangzhou,false,Rabbit-9
64,Hound,7,6,270,true,Beijing,false,Rabbit-7
64,Smokescreen,6,5,180,false,,false,
64,Megatron,12,10,0,true,Tianjin,false,Tiger-6
64,Bluestreak,13,5,0,false,,false,
64,RedAlert,19,11,0,false,,false,
65,Optimus,13,7,180,true,Xiamen,false,Rabbit-8
65,Bumblebee,8,14,0,true,Urumqi,false,Horse-6
65,Jazz,3,13,90,false,,false,
65,Sideswipe,16,6,90,false,,false,
65,Wheeljack,2,14,270,true,Changsha,false,Horse-7
65,Ratchet,2,7,270,true,Beijing,false,Dragon-2
65,Ironhide,14,6,180,true,Guangzhou,false,Rabbit-9
65,Hound,7,5,270,true,Beijing,false,Rabbit-7
65,Smokescreen,5,5,180,false,,false,
65,Megatron,13,10,0,true,Tianjin,false,Tiger-6
65,Bluestreak,14,5,0,false,,false,
65,RedAlert,19,11,270,false,,false,
66,Optimus,12,7,180,true,Xiamen,false,Rabbit-8
66,Bumblebee,9,14,0,true,Urumqi,false,Horse-6
66,Jazz,3,14,90,false,,false,
66,Sideswipe,16,6,0,false,,false,
66,Wheeljack,2,13,270,true,Changsha,false,Horse-7
66,Ratchet,2,6,270,true,Beijing,false,Dragon-2
66,Ironhide,13,6,180,true,Guangzhou,false,Rabbit-9
66,Hound,7,4,270,true,Beijing,false,Rabbit-7
66,Smokescreen,4,5,180,false,,false,
66,Megatron,14,10,0,true,Tianjin,false,Tiger-6
66,Bluestreak,15,5,0,false,,false,
66,RedAlert,19,10,270,false,,false,
67,Optimus,12,7,180,false,,false,
67,Bumblebee,10,14,0,true,Urumqi,false,Horse-6
67,Jazz,3,14,180,false,,false,
67,Sideswipe,17,6,0,false,,false,
67,Wheeljack,2,13,0,true,Changsha,false,Horse-7
67,Ratchet,2,5,270,true,Beijing,false,Dragon-2
67,Ironhide,12,6,180,true,Guangzhou,false,Rabbit-9
67,Hound,7,4,270,false,,false,
67,Smokescreen,3,5,180,false,,false,
67,Megatron,14,10,90,true,Tianjin,false,Tiger-6
67,Bluestreak,16,5,0,false,,false,
67,RedAlert,19,10,270,true,Wuhan,false,Ox-2
68,Optimus,12,7,0,false,,false,
68,Bumblebee,11,14,0,true,Urumqi,false,Horse-6
68,Jazz,2,14,180,false,,false,
68,Sideswipe,18,6,0,false,,false,
68,Wheeljack,3,13,0,true,Changsha,false,Horse-7
68,Ratchet,2,4,270,true,Beijing,false,Dragon-2
68,Ironhide,11,6,180,true,Guangzhou,false,Rabbit-9
68,Hound,7,4,90,false,,false,
68,Smokescreen,2,5,180,false,,false,
68,Megatron,14,11,90,true,Tianjin,false,Tiger-6
68,Bluestreak,17,5,0,false,,false,
68,RedAlert,19,9,270,true,Wuhan,false,Ox-2
69,Optimus,13,7,0,false,,false,
69,Bumblebee,11,14,90,true,Urumqi,false,Horse-6
69,Jazz,2,14,180,true,Chengdu,false,Horse-8
69,Sideswipe,19,6,0,false,,false,
69,Wheeljack,4,13,0,true,Changsha,false,Horse-7
69,Ratchet,2,4,0,true,Beijing,false,Dragon-2
69,Ironhide,10,6,180,true,Guangzhou,false,Rabbit-9
69,Hound,7,5,90,false,,false,
69,Smokescreen,2,5,90,false,,false,
69,Megatron,14,12,90,true,Tianjin,false,Tiger-6
69,Bluestreak,18,5,0,false,,false,
69,RedAlert,19,9,180,true,Wuhan,false,Ox-2
70,Optimus,14,7,0,false,,false,
70,Bumblebee,11,15,90,true,Urumqi,false,Horse-6
70,Jazz,2,14,180,true,Chengdu,false,Horse-8
70,Sideswipe,19,6,0,true,Hangzhou,true,Rabbit-10
70,Wheeljack,5,13,0,true,Changsha,false,Horse-7
70,Ratchet,3,4,0,true,Beijing,false,Dragon-2
70,Ironhide,10,6,90,true,Guangzhou,false,Rabbit-9
70,Hound,7,6,90,false,,false,
70,Smokescreen,2,6,90,false,,false,
70,Megatron,14,12,90,false,,false,
70,Bluestreak,19,5,0,false,,false,
70,RedAlert,18,9,180,true,Wuhan,false,Ox-2
71,Optimus,15,7,0,false,,false,
71,Bumblebee,11,16,90,true,Urumqi,false,Horse-6
71,Jazz,2,14,270,true,Chengdu,false,Horse-8
71,Sideswipe,19,6,180,true,Hangzhou,true,Rabbit-10
71,Wheeljack,6,13,0,true,Changsha,false,Horse-7
71,Ratchet,4,4,0,true,Beijing,false,Dragon-2
71,Ironhide,10,7,90,true,Guangzhou,false,Rabbit-9
71,Hound,7,6,180,false,,false,
71,Smokescreen,2,6,90,true,Urumqi,false,Tiger-7
71,Megatron,14,13,90,false,,false,
71,Bluestreak,19,5,90,false,,false,
71,RedAlert,17,9,180,true,Wuhan,false,Ox-2
72,Optimus,16,7,0,false,,false,
72,Bumblebee,11,16,90,false,,false,
72,Jazz,2,13,270,true,Chengdu,false,Horse-8
72,Sideswipe,18,6,180,true,Hangzhou,true,Rabbit-10
72,Wheeljack,7,13,0,true,Changsha,false,Horse-7
72,Ratchet,5,4,0,true,Beijing,false,Dragon-2
72,Ironhide,10,8,90,true,Guangzhou,false,Rabbit-9
72,Hound,6,6,180,false,,false,
72,Smokescreen,2,7,90,true,Urumqi,false,Tiger-7
72,Megatron,14,14,90,false,,false,
72,Bluestreak,19,6,90,false,,false,
72,RedAlert,16,9,180,true,Wuhan,false,Ox-2
73,Optimus,17,7,0,false,,false,
73,Bumblebee,11,16,270,false,,false,
73,Jazz,2,12,270,true,Chengdu,false,Horse-8
73,Sideswipe,17,6,180,true,Hangzhou,true,Rabbit-10
73,Wheeljack,8,13,0,true,Changsha,false,Horse-7
73,Ratchet,5,4,0,false,,false,
73,Ironhide,10,9,90,true,Guangzhou,false,Rabbit-9
73,Hound,5,6,180,false,,false,
73,Smokescreen,2,7,0,true,Urumqi,false,Tiger-7
73,Megatron,14,14,0,false,,false,
73,Bluestreak,19,6,90,true,Dalian,false,Rabbit-11
73,RedAlert,15,9,180,true,Wuhan,false,Ox-2
74,Optimus,18,7,0,false,,false,
74,Bumblebee,11,15,270,false,,false,
74,Jazz,2,11,270,true,Chengdu,false,Horse-8
74,Sideswipe,16,6,180,true,Hangzhou,true,Rabbit-10
74,Wheeljack,8,13,270,true,Changsha,false,Horse-7
74,Ratchet,5,4,0,false,,false,
74,Ironhide,10,10,90,true,Guangzhou,false,Rabbit-9
74,Hound,4,6,180,false,,false,
74,Smokescreen,3,7,0,true,Urumqi,false,Tiger-7
74,Megatron,15,14,0,false,,false,
74,Bluestreak,19,7,90,true,Dalian,false,Rabbit-11
74,RedAlert,14,9,180,true,Wuhan,false,Ox-2
75,Optimus,19,7,0,false,,false,
75,Bumblebee,11,14,270,false,,false,
75,Jazz,2,10,270,true,Chengdu,false,Horse-8
75,Sideswipe,15,6,180,true,Hangzhou,true,Rabbit-10
75,Wheeljack,8,12,270,true,Changsha,false,Horse-7
75,Ratchet,5,4,0,false,,false,
75,Ironhide,10,11,90,true,Guangzhou,false,Rabbit-9
75,Hound,3,6,180,false,,false,
75,Smokescreen,4,7,0,true,Urumqi,false,Tiger-7
75,Megatron,16,14,0,false,,false,
75,Bluestreak,19,8,90,true,Dalian,false,Rabbit-11
75,RedAlert,13,9,180,true,Wuhan,false,Ox-2
76,Optimus,19,7,270,false,,false,
76,Bumblebee,11,14,0,false,,false,
76,Jazz,2,9,270,true,Chengdu,false,Horse-8
76,Sideswipe,14,6,180,true,Hangzhou,true,Rabbit-10
76,Wheeljack,8,12,270,false,,false,
76,Ratchet,5,4,180,false,,false,
76,Ironhide,10,12,90,true,Guangzhou,false,Rabbit-9
76,Hound,2,6,180,false,,false,
76,Smokescreen,5,7,0,true,Urumqi,false,Tiger-7
76,Megatron,17,14,0,false,,false,
76,Bluestreak,19,8,180,true,Dalian,false,Rabbit-11
76,RedAlert,12,9,180,true,Wuhan,false,Ox-2
77,Optimus,19,6,270,false,,false,
77,Bumblebee,12,14,0,false,,false,
77,Jazz,2,8,270,true,Chengdu,false,Horse-8
77,Sideswipe,13,6,180,true,Hangzhou,true,Rabbit-10
77,Wheeljack,8,11,270,false,,false,
77,Ratchet,4,4,180,false,,false,
77,Ironhide,10,13,90,true,Guangzhou,false,Rabbit-9
77,Hound,2,6,180,true,Beijing,false,Tiger-8
77,Smokescreen,6,7,0,true,Urumqi,false,Tiger-7
77,Megatron,18,14,0,false,,false,
77,Bluestreak,18,8,180,true,Dalian,false,Rabbit-11
77,RedAlert,11,9,180,true,Wuhan,false,Ox-2
78,Optimus,19,6,270,true,Shenzhen,false,Rabbit-12
78,Bumblebee,13,14,0,false,,false,
78,Jazz,2,7,270,true,Chengdu,false,Horse-8
78,Sideswipe,12,6,180,true,Hangzhou,true,Rabbit-10
78,Wheeljack,8,10,270,false,,false,
78,Ratchet,3,4,180,false,,false,
78,Ironhide,10,14,90,true,Guangzhou,false,Rabbit-9
78,Hound,2,6,270,true,Beijing,false,Tiger-8
78,Smokescreen,7,7,0,true,Urumqi,false,Tiger-7
78,Megatron,19,14,0,false,,false,
78,Bluestreak,17,8,180,true,Dalian,false,Rabbit-11
78,RedAlert,10,9,180,true,Wuhan,false,Ox-2
79,Optimus,19,5,270,true,Shenzhen,false,Rabbit-12
79,Bumblebee,14,14,0,false,,false,
79,Jazz,2,6,270,true,Chengdu,false,Horse-8
79,Sideswipe,11,6,180,true,Hangzhou,true,Rabbit-10
79,Wheeljack,8,10,180,false,,false,
79,Ratchet,2,4,180,false,,false,
79,Ironhide,10,15,90,true,Guangzhou,false,Rabbit-9
79,Hound,2,5,270,true,Beijing,false,Tiger-8
79,Smokescreen,8,7,0,true,Urumqi,false,Tiger-7
79,Megatron,19,14,0,true,Wuhan,false,Monkey-5
79,Bluestreak,16,8,180,true,Dalian,false,Rabbit-11
79,RedAlert,9,9,180,true,Wuhan,false,Ox-2
80,Optimus,19,4,270,true,Shenzhen,false,Rabbit-12
80,Bumblebee,15,14,0,false,,false,
80,Jazz,2,6,0,true,Chengdu,false,Horse-8
80,Sideswipe,10,6,180,true,Hangzhou,true,Rabbit-10
80,Wheeljack,7,10,180,false,,false,
80,Ratchet,2,4,90,false,,false,
80,Ironhide,10,16,90,true,Guangzhou,false,Rabbit-9
80,Hound,2,5,0,true,Beijing,false,Tiger-8
80,Smokescreen,9,7,0,true,Urumqi,false,Tiger-7
80,Megatron,19,14,270,true,Wuhan,false,Monkey-5
80,Bluestreak,16,8,180,false,,false,
80,RedAlert,9,9,180,false,,false,
81,Optimus,19,4,180,true,Shenzhen,false,Rabbit-12
81,Bumblebee,16,14,0,false,,false,
81,Jazz,3,6,0,true,Chengdu,false,Horse-8
81,Sideswipe,9,6,180,true,Hangzhou,true,Rabbit-10
81,Wheeljack,6,10,180,false,,false,
81,Ratchet,2,5,90,false,,false,
81,Ironhide,10,16,90,false,,false,
81,Hound,3,5,0,true,Beijing,false,Tiger-8
81,Smokescreen,10,7,0,true,Urumqi,false,Tiger-7
81,Megatron,19,13,270,true,Wuhan,false,Monkey-5
81,Bluestreak,16,8,90,false,,false,
81,RedAlert,8,9,180,false,,false,
82,Optimus,18,4,180,true,Shenzhen,false,Rabbit-12
82,Bumblebee,17,14,0,false,,false,
82,Jazz,4,6,0,true,Chengdu,false,Horse-8
82,Sideswipe,8,6,180,true,Hangzhou,true,Rabbit-10
82,Wheeljack,5,10,180,false,,false,
82,Ratchet,2,6,90,false,,false,
82,Ironhide,10,16,270,false,,false,
82,Hound,4,5,0,true,Beijing,false,Tiger-8
82,Smokescreen,10,7,90,true,Urumqi,false,Tiger-7
82,Megatron,19,12,270,true,Wuhan,false,Monkey-5
82,Bluestreak,16,9,90,false,,false,
82,RedAlert,7,9,180,false,,false,
83,Optimus,17,4,180,true,Shenzhen,false,Rabbit-12
83,Bumblebee,18,14,0,false,,false,
83,Jazz,5,6,0,true,Chengdu,false,Horse-8
83,Sideswipe,7,6,180,true,Hangzhou,true,Rabbit-10
83,Wheeljack,4,10,180,false,,false,
83,Ratchet,2,6,90,true,Shanghai,false,Tiger-9
83,Ironhide,10,15,270,false,,false,
83,Hound,5,5,0,true,Beijing,false,Tiger-8
83,Smokescreen,10,8,90,true,Urumqi,false,Tiger-7
83,Megatron,19,11,270,true,Wuhan,false,Monkey-5
83,Bluestreak,16,10,90,false,,false,
83,RedAlert,6,9,180,false,,false,
84,Optimus,16,4,180,true,Shenzhen,false,Rabbit-12
84,Bumblebee,19,14,0,false,,false,
84,Jazz,6,6,0,true,Chengdu,false,Horse-8
84,Sideswipe,7,6,90,true,Hangzhou,true,Rabbit-10
84,Wheeljack,3,10,180,false,,false,
84,Ratchet,2,7,90,true,Shanghai,false,Tiger-9
84,Ironhide,10,14,270,false,,false,
84,Hound,6,5,0,true,Beijing,false,Tiger-8
84,Smokescreen,10,9,90,true,Urumqi,false,Tiger-7
84,Megatron,19,10,270,true,Wuhan,false,Monkey-5
84,Bluestreak,16,10,0,false,,false,
84,RedAlert,5,9,180,false,,false,
85,Optimus,16,4,180,false,,false,
85,Bumblebee,19,14,0,true,Shanghai,false,Monkey-6
85,Jazz,7,6,0,true,Chengdu,false,Horse-8
85,Sideswipe,7,7,90,true,Hangzhou,true,Rabbit-10
85,Wheeljack,2,10,180,false,,false,
85,Ratchet,2,8,90,true,Shanghai,false,Tiger-9
85,Ironhide,10,14,180,false,,false,
85,Hound,6,5,0,false,,false,
85,Smokescreen,10,10,90,true,Urumqi,false,Tiger-7
85,Megatron,19,9,270,true,Wuhan,false,Monkey-5
85,Bluestreak,17,10,0,false,,false,
85,RedAlert,4,9,180,false,,false,
86,Optimus,16,4,90,false,,false,
86,Bumblebee,19,14,270,true,Shanghai,false,Monkey-6
86,Jazz,8,6,0,true,Chengdu,false,Horse-8
86,Sideswipe,7,8,90,true,Hangzhou,true,Rabbit-10
86,Wheeljack,2,10,180,true,Hangzhou,false,Dragon-3
86,Ratchet,2,8,0,true,Shanghai,false,Tiger-9
86,Ironhide,9,14,180,false,,false,
86,Hound,6,5,180,false,,false,
86,Smokescreen,10,11,90,true,Urumqi,false,Tiger-7
86,Megatron,19,9,180,true,Wuhan,false,Monkey-5
86,Bluestreak,18,10,0,false,,false,
86,RedAlert,3,9,180,false,,false,
87,Optimus,16,5,90,false,,false,
87,Bumblebee,19,13,270,true,Shanghai,false,Monkey-6
87,Jazz,9,6,0,true,Chengdu,false,Horse-8
87,Sideswipe,7,9,90,true,Hangzhou,true,Rabbit-10
87,Wheeljack,2,10,90,true,Hangzhou,false,Dragon-3
87,Ratchet,3,8,0,true,Shanghai,false,Tiger-9
87,Ironhide,8,14,180,false,,false,
87,Hound,5,5,180,false,,false,
87,Smokescreen,10,12,90,true,Urumqi,false,Tiger-7
87,Megatron,18,9,180,true,Wuhan,false,Monkey-5
87,Bluestreak,19,10,0,false,,false,
87,RedAlert,2,9,180,false,,false,
88,Optimus,16,6,90,false,,false,
88,Bumblebee,19,12,270,true,Shanghai,false,Monkey-6
88,Jazz,10,6,0,true,Chengdu,false,Horse-8
88,Sideswipe,7,10,90,true,Hangzhou,true,Rabbit-10
88,Wheeljack,2,11,90,true,Hangzhou,false,Dragon-3
88,Ratchet,4,8,0,true,Shanghai,false,Tiger-9
88,Ironhide,7,14,180,false,,false,
88,Hound,4,5,180,false,,false,
88,Smokescreen,10,13,90,true,Urumqi,false,Tiger-7
88,Megatron,17,9,180,true,Wuhan,false,Monkey-5
88,Bluestreak,19,10,0,true,Beijing,false,Ox-3
88,RedAlert,2,9,90,false,,false,
89,Optimus,16,7,90,false,,false,
89,Bumblebee,19,11,270,true,Shanghai,false,Monkey-6
89,Jazz,11,6,0,true,Chengdu,false,Horse-8
